timestamp,[NUMA:1]Used,anomaly_score
2019-02-20 00:53:10,4445248.0,0.0
2019-02-20 00:53:20,4445248.0,0.0
2019-02-20 00:53:30,4445248.0,0.0
2019-02-20 00:53:40,4445248.0,0.0
2019-02-20 00:53:50,4445248.0,0.0
2019-02-20 00:54:00,4445248.0,0.05
2019-02-20 00:54:10,4445220.0,0.05
2019-02-20 00:54:20,4445220.0,0.05
2019-02-20 00:54:30,4445220.0,0.05
2019-02-20 00:54:40,4445220.0,0.05
2019-02-20 00:54:50,4445220.0,0.0
2019-02-20 00:55:00,4445220.0,0.0
2019-02-20 00:55:10,4445220.0,0.0
2019-02-20 00:55:20,4445188.0,0.0
2019-02-20 00:55:30,4445188.0,0.0
2019-02-20 00:55:40,4445188.0,0.0
2019-02-20 00:55:50,4445188.0,0.0
2019-02-20 00:56:00,4445188.0,0.0
2019-02-20 00:56:10,4445188.0,0.0
2019-02-20 00:56:20,4445188.0,0.0
2019-02-20 00:56:30,4445188.0,0.0
2019-02-20 00:56:40,4445188.0,0.0
2019-02-20 00:56:50,4445188.0,0.0
2019-02-20 00:57:00,4445188.0,0.0
2019-02-20 00:57:10,4445188.0,0.0
2019-02-20 00:57:20,4445188.0,0.0
2019-02-20 00:57:30,4445188.0,0.0
2019-02-20 00:57:40,4445188.0,0.0
2019-02-20 00:57:50,4445188.0,0.05
2019-02-20 00:58:00,4445188.0,0.05
2019-02-20 00:58:10,4445188.0,0.05
2019-02-20 00:58:20,4445188.0,0.05
2019-02-20 00:58:30,4445188.0,0.0
2019-02-20 00:58:40,4445188.0,0.0
2019-02-20 00:58:50,4445184.0,0.0
2019-02-20 00:59:00,4445184.0,0.0
2019-02-20 00:59:10,4445308.0,0.0
2019-02-20 00:59:20,4445308.0,0.0
2019-02-20 00:59:30,4445308.0,0.0
2019-02-20 00:59:40,4445308.0,0.0
2019-02-20 00:59:50,4445308.0,0.0
2019-02-20 01:00:00,4445308.0,0.0
2019-02-20 01:00:10,4445308.0,0.0
2019-02-20 01:00:20,4445308.0,0.0
2019-02-20 01:00:30,4445308.0,0.0
2019-02-20 01:00:40,4445308.0,0.0
2019-02-20 01:00:50,4445308.0,0.0
2019-02-20 01:01:00,4445308.0,0.0
2019-02-20 01:01:10,4445308.0,0.0
2019-02-20 01:01:20,4445308.0,0.0
2019-02-20 01:01:30,4445308.0,0.0
2019-02-20 01:01:40,4445308.0,0.0
2019-02-20 01:01:50,4445308.0,0.0
2019-02-20 01:02:00,4445308.0,0.0
2019-02-20 01:02:10,4445308.0,0.0
2019-02-20 01:02:20,4445308.0,0.0
2019-02-20 01:02:30,4445308.0,0.0
2019-02-20 01:02:40,4445308.0,0.0
2019-02-20 01:02:50,4445308.0,0.0
2019-02-20 01:03:00,4445308.0,0.0
2019-02-20 01:03:10,4445308.0,0.0
2019-02-20 01:03:20,4445308.0,0.0
2019-02-20 01:03:30,4445308.0,0.0
2019-02-20 01:03:40,4445308.0,0.0
2019-02-20 01:03:50,4445308.0,0.0
2019-02-20 01:04:00,4445308.0,0.0
2019-02-20 01:04:10,4445304.0,0.0
2019-02-20 01:04:20,4445304.0,0.0
2019-02-20 01:04:30,4445304.0,0.0
2019-02-20 01:04:40,4445304.0,0.0
2019-02-20 01:04:50,4445304.0,0.0
2019-02-20 01:05:00,4445304.0,0.0
2019-02-20 01:05:10,4445304.0,0.0
2019-02-20 01:05:20,4445284.0,0.0
2019-02-20 01:05:30,4445272.0,0.0
2019-02-20 01:05:40,4445272.0,0.0
2019-02-20 01:05:50,4445268.0,0.0
2019-02-20 01:06:00,4445268.0,0.0
2019-02-20 01:06:10,4445268.0,0.0
2019-02-20 01:06:20,4445268.0,0.0
2019-02-20 01:06:30,4445268.0,0.0
2019-02-20 01:06:40,4445268.0,0.0
2019-02-20 01:06:50,4445268.0,0.0
2019-02-20 01:07:00,4445268.0,0.0
2019-02-20 01:07:10,4445268.0,0.0
2019-02-20 01:07:20,4445268.0,0.0
2019-02-20 01:07:30,4445268.0,0.0
2019-02-20 01:07:40,4445268.0,0.0
2019-02-20 01:07:50,4445268.0,0.0
2019-02-20 01:08:00,4445268.0,0.0
2019-02-20 01:08:10,4445268.0,0.0
2019-02-20 01:08:20,4445268.0,0.0
2019-02-20 01:08:30,4445268.0,0.0
2019-02-20 01:08:40,4445268.0,0.0
2019-02-20 01:08:50,4401732.0,0.0
2019-02-20 01:09:00,4401732.0,0.0
2019-02-20 01:09:10,4401732.0,0.0
2019-02-20 01:09:20,4401856.0,0.0
2019-02-20 01:09:30,4401848.0,0.0
2019-02-20 01:09:40,4401848.0,0.0
2019-02-20 01:09:50,4401848.0,0.0
2019-02-20 01:10:00,4401848.0,0.0
2019-02-20 01:10:10,4401848.0,0.0
2019-02-20 01:10:20,4401848.0,0.0
2019-02-20 01:10:30,4401848.0,0.0
2019-02-20 01:10:40,4401848.0,0.0
2019-02-20 01:10:50,4401848.0,0.0
2019-02-20 01:11:00,4401848.0,0.0
2019-02-20 01:11:10,4401848.0,0.0
2019-02-20 01:11:20,4401844.0,0.0
2019-02-20 01:11:30,4401844.0,0.0
2019-02-20 01:11:40,4401844.0,0.0
2019-02-20 01:11:50,4401844.0,0.0
2019-02-20 01:12:00,4401844.0,0.0
2019-02-20 01:12:10,4401844.0,0.0
2019-02-20 01:12:20,4401844.0,0.0
2019-02-20 01:12:30,4401844.0,0.0
2019-02-20 01:12:40,4401844.0,0.0
2019-02-20 01:12:50,4401844.0,0.0
2019-02-20 01:13:00,4401844.0,0.0
2019-02-20 01:13:10,4401844.0,0.0
2019-02-20 01:13:20,4401844.0,0.0
2019-02-20 01:13:30,4401844.0,0.0
2019-02-20 01:13:40,4401844.0,0.0
2019-02-20 01:13:50,4401844.0,0.0
2019-02-20 01:14:00,4401844.0,0.0
2019-02-20 01:14:10,4401836.0,0.0
2019-02-20 01:14:20,4401836.0,0.0
2019-02-20 01:14:30,4401836.0,0.0
2019-02-20 01:14:40,4401836.0,0.0
2019-02-20 01:14:50,4401836.0,0.0
2019-02-20 01:15:00,4401832.0,0.0
2019-02-20 01:15:10,4401788.0,0.0
2019-02-20 01:15:20,4401788.0,0.0
2019-02-20 01:15:30,4401788.0,0.0
2019-02-20 01:15:40,4401788.0,0.0
2019-02-20 01:15:50,4401788.0,0.0
2019-02-20 01:16:00,4401788.0,0.0
2019-02-20 01:16:10,4401788.0,0.0
2019-02-20 01:16:20,4401788.0,0.0
2019-02-20 01:16:30,4401788.0,0.0
2019-02-20 01:16:40,4401788.0,0.0
2019-02-20 01:16:50,4401788.0,0.0
2019-02-20 01:17:00,4401788.0,0.0
2019-02-20 01:17:10,4401788.0,0.0
2019-02-20 01:17:20,4401788.0,0.0
2019-02-20 01:17:30,4401788.0,0.0
2019-02-20 01:17:40,4401788.0,0.0
2019-02-20 01:17:50,4401788.0,0.0
2019-02-20 01:18:00,4401788.0,0.0
2019-02-20 01:18:10,4401788.0,0.0
2019-02-20 01:18:20,4401788.0,0.0
2019-02-20 01:18:30,4401788.0,0.0
2019-02-20 01:18:40,4401788.0,0.0
2019-02-20 01:18:50,4401784.0,0.0
2019-02-20 01:19:00,4401784.0,0.0
2019-02-20 01:19:10,4401784.0,0.0
2019-02-20 01:19:20,4401780.0,0.0
2019-02-20 01:19:30,4401780.0,0.0
2019-02-20 01:19:40,4401780.0,0.0
2019-02-20 01:19:50,4401780.0,0.0
2019-02-20 01:20:00,4401780.0,0.0
2019-02-20 01:20:10,4401780.0,0.0
2019-02-20 01:20:20,4401780.0,0.0
2019-02-20 01:20:30,4401780.0,0.0
2019-02-20 01:20:40,4401780.0,0.0
2019-02-20 01:20:50,4401780.0,0.0
2019-02-20 01:21:00,4401780.0,0.0
2019-02-20 01:21:10,4401780.0,0.0
2019-02-20 01:21:20,4401780.0,0.0
2019-02-20 01:21:30,4401780.0,0.0
2019-02-20 01:21:40,4401780.0,0.0
2019-02-20 01:21:50,4401780.0,0.0
2019-02-20 01:22:00,4401780.0,0.0
2019-02-20 01:22:10,4401780.0,0.0
2019-02-20 01:22:20,4401780.0,0.0
2019-02-20 01:22:30,4401780.0,0.0
2019-02-20 01:22:40,4401780.0,0.0
2019-02-20 01:22:50,4401780.0,0.0
2019-02-20 01:23:00,4401780.0,0.0
2019-02-20 01:23:10,4401780.0,0.0
2019-02-20 01:23:20,4401780.0,0.0
2019-02-20 01:23:30,4401780.0,0.0
2019-02-20 01:23:40,4401780.0,0.0
2019-02-20 01:23:50,4401780.0,0.0
2019-02-20 01:24:00,4401780.0,0.0
2019-02-20 01:24:10,4401780.0,0.0
2019-02-20 01:24:20,4401780.0,0.0
2019-02-20 01:24:30,4401780.0,0.0
2019-02-20 01:24:40,4401904.0,0.0
2019-02-20 01:24:50,4401900.0,0.0
2019-02-20 01:25:00,4401900.0,0.0
2019-02-20 01:25:10,4401900.0,0.0
2019-02-20 01:25:20,4401900.0,0.0
2019-02-20 01:25:30,4401900.0,0.0
2019-02-20 01:25:40,4401900.0,0.0
2019-02-20 01:25:50,4401900.0,0.0
2019-02-20 01:26:00,4401900.0,0.0
2019-02-20 01:26:10,4401900.0,0.0
2019-02-20 01:26:20,4401900.0,0.0
2019-02-20 01:26:30,4401900.0,0.0
2019-02-20 01:26:40,4401900.0,0.0
2019-02-20 01:26:50,4401900.0,0.0
2019-02-20 01:27:00,4401900.0,0.0
2019-02-20 01:27:10,4401900.0,0.0
2019-02-20 01:27:20,4401900.0,0.0
2019-02-20 01:27:30,4401900.0,0.0
2019-02-20 01:27:40,4401900.0,0.0
2019-02-20 01:27:50,4401900.0,0.0
2019-02-20 01:28:00,4401900.0,0.0
2019-02-20 01:28:10,4401900.0,0.0
2019-02-20 01:28:20,4401900.0,0.0
2019-02-20 01:28:30,4401900.0,0.0
2019-02-20 01:28:40,4401900.0,0.0
2019-02-20 01:28:50,4401900.0,0.0
2019-02-20 01:29:00,4401896.0,0.0
2019-02-20 01:29:10,4401896.0,0.0
2019-02-20 01:29:20,4401896.0,0.0
2019-02-20 01:29:30,4401896.0,0.0
2019-02-20 01:29:40,4401896.0,0.0
2019-02-20 01:29:50,4402016.0,0.0
2019-02-20 01:30:00,4401960.0,0.0
2019-02-20 01:30:10,4401948.0,0.0
2019-02-20 01:30:20,4401948.0,0.0
2019-02-20 01:30:30,4401948.0,0.0
2019-02-20 01:30:40,4401948.0,0.0
2019-02-20 01:30:50,4401948.0,0.0
2019-02-20 01:31:00,4401944.0,0.0
2019-02-20 01:31:10,4401944.0,0.0
2019-02-20 01:31:20,4401944.0,0.0
2019-02-20 01:31:30,4401944.0,0.0
2019-02-20 01:31:40,4401944.0,0.0
2019-02-20 01:31:50,4401944.0,0.0
2019-02-20 01:32:00,4401944.0,0.0
2019-02-20 01:32:10,4401944.0,0.0
2019-02-20 01:32:20,4401944.0,0.0
2019-02-20 01:32:30,4401944.0,0.0
2019-02-20 01:32:40,4401944.0,0.0
2019-02-20 01:32:50,4401944.0,0.0
2019-02-20 01:33:00,4401944.0,0.0
2019-02-20 01:33:10,4401944.0,0.0
2019-02-20 01:33:20,4401872.0,0.0
2019-02-20 01:33:30,4401872.0,0.0
2019-02-20 01:33:40,4401996.0,0.0
2019-02-20 01:33:50,4401996.0,0.0
2019-02-20 01:34:00,4401996.0,0.0
2019-02-20 01:34:10,4401972.0,0.0
2019-02-20 01:34:20,4401972.0,0.0
2019-02-20 01:34:30,4401972.0,0.0
2019-02-20 01:34:40,4401972.0,0.0
2019-02-20 01:34:50,4401968.0,0.0
2019-02-20 01:35:00,4401968.0,0.0
2019-02-20 01:35:10,4401968.0,0.0
2019-02-20 01:35:20,4401968.0,0.0
2019-02-20 01:35:30,4401968.0,0.0
2019-02-20 01:35:40,4401968.0,0.0
2019-02-20 01:35:50,4401968.0,0.0
2019-02-20 01:36:00,4401968.0,0.0
2019-02-20 01:36:10,4401968.0,0.0
2019-02-20 01:36:20,4401968.0,0.0
2019-02-20 01:36:30,4401968.0,0.0
2019-02-20 01:36:40,4401968.0,0.0
2019-02-20 01:36:50,4401968.0,0.0
2019-02-20 01:37:00,4401968.0,0.0
2019-02-20 01:37:10,4401968.0,0.0
2019-02-20 01:37:20,4401968.0,0.0
2019-02-20 01:37:30,4401968.0,0.0
2019-02-20 01:37:40,4401968.0,0.0
2019-02-20 01:37:50,4401968.0,0.0
2019-02-20 01:38:00,4401968.0,0.0
2019-02-20 01:38:10,4401968.0,0.0
2019-02-20 01:38:20,4401968.0,0.0
2019-02-20 01:38:30,4401968.0,0.0
2019-02-20 01:38:40,4401968.0,0.0
2019-02-20 01:38:50,4401968.0,0.0
2019-02-20 01:39:00,4401968.0,0.0
2019-02-20 01:39:10,4401960.0,0.0
2019-02-20 01:39:20,4401960.0,0.0
2019-02-20 01:39:30,4401960.0,0.0
2019-02-20 01:39:40,4401960.0,0.0
2019-02-20 01:39:50,4401960.0,0.0
2019-02-20 01:40:00,4401960.0,0.0
2019-02-20 01:40:10,4401960.0,0.0
2019-02-20 01:40:20,4401960.0,0.0
2019-02-20 01:40:30,4401960.0,0.0
2019-02-20 01:40:40,4401960.0,0.0
2019-02-20 01:40:50,4401960.0,0.0
